timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1544369936810,0,26,5.712890625E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936810,0,24,5.2734375E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936810,0,37,8.1298828125E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936810,0,45,9.8876953125E-6,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936810,0,52,1.142578125E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936810,0,69,1.51611328125E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936810,0,81,1.77978515625E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936810,0,70,1.5380859375E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936810,0,54,1.1865234375000001E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936811,0,74,1.6259765625E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936811,0,89,1.95556640625E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936811,0,83,1.82373046875E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936811,0,84,1.8457031250000004E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936811,0,84,1.8457031250000004E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936811,0,66,1.4501953125E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936811,0,66,1.4501953125E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936811,0,80,1.7578125E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936811,0,71,1.56005859375E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936811,0,48,1.0546875E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936812,0,61,1.34033203125E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936812,0,82,1.8017578124999998E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936812,0,73,1.6040039062500002E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936812,0,69,1.51611328125E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
1544369936812,0,74,1.6259765625E-5,20,38,36,97950,16763872,9362,3931,2511,2751,2294,685,Tag0,unknown
