delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,action
710850,528400,70130,16775156,16772981,16751158,68474,16761859,left
2246047,346156,226260,22105,16750601,16750862,16755948,16748195,left
833629,377098,152820,16766215,16753128,16750274,28822,23150,left
2155314,430553,152490,36931,29283,16750552,16746643,16758008,left
2238924,371127,310240,110607,84158,39997,57624,16772706,left
2192150,998222,79667,16767284,16753707,16761012,32400,13894,left
36013,80343,6450,13580,5881,3462,9834,3025,left
16758523,9863,2960,3154,406,1368,1232,1199,left
1647799,408638,9689,96095,10698,10421,16748699,10823,left
1622946,237449,49991,16754402,31794,25258,27105,15356,left
1717828,137408,51186,15889,16768593,26790,30712,6377,rest
379624,16747288,12936,2486,12251,13036,8174,5161,rest
53332,95328,12828,1347,10804,11351,9362,8128,rest
133386,56425,25088,19737,22104,14405,15157,11316,up
495222,235620,98590,177344,16756972,16757591,38287,27741,up
790004,126139,100759,16744647,109625,74161,224281,16773859,up
1827614,365413,118428,138664,71105,16758253,16764703,16746621,up
2660386,1424931,195757,281056,33241,45689,318922,28887,up
854205,16771080,82634,16659,10036,16757875,16758513,5092,up
716030,39744,88106,16758732,13577,16130,24913,17346,up
158047,16748055,3970,4761,10257,6196,6361,5999,up
169211,83878,3292,16947,5971,10406,14295,10196,up
1140155,342740,127750,83539,15064,56833,61702,18665,up
790128,514663,264686,16759358,93092,87710,48626,16757778,up
1586063,123040,268965,63429,27980,70404,85613,17956,up
643767,16770903,12402,17882,7132,11137,7546,2162,rest
57509,79605,4068,7855,16597,12209,2283,1448,rest
26096,13260,16758135,6914,12369,8206,4502,1096,rest
351436,412350,61524,43327,7944,22224,14466,14741,right
365840,124062,16525,16752960,36949,13278,16745455,16748917,right
1437972,16768476,16759511,28558,16747701,13071,21596,22431,right
1051726,98306,16767643,31521,22447,19818,21634,9023,right
1865091,141686,24350,16750929,11022,10284,26931,7078,right
1458109,493786,155455,31297,26542,16748986,89517,11367,right
1742814,350808,156545,36051,16751378,16764746,32559,11559,right
1735128,1979589,303269,62641,131700,148435,222975,16773184,right
1181347,16745353,14019,2453,4036,2804,7244,2786,right
240672,16744349,22374,3520,11212,5129,7454,4091,right
514588,168991,16458,20476,6152,15296,16744391,11753,right
97149,113541,66817,29257,16206,14690,29998,7692,right
313784,71175,16766500,18326,29704,15381,15078,5879,rest
16775628,25916,15149,4199,7156,2471,2137,1065,rest
261726,16757211,12832,3595,6340,4620,616,561,rest
540882,16773778,79703,10495,10877,10870,12117,7663,down
480956,55789,18782,11822,16750363,16747104,23663,12680,down
172080,19145,13081,21549,11336,17139,14349,6250,down
16776720,29635,13709,14549,13722,15058,10253,2243,down
29601,16750439,10302,27035,18932,7771,14044,4916,down
28109,16976,25128,19880,7361,15436,16166,6336,down
24572,7827,15371,23398,2203,9829,15631,3973,down
16767257,21675,10608,4417,8755,6672,9817,9418,down
45779,18968,12713,21362,8960,11342,4745,9263,down
16747808,10650,3253,10552,10378,15679,6906,3760,down
16756274,23728,14341,5910,6509,11008,7961,3080,down
16766251,30172,9550,6877,11384,9707,9835,8444,down
136625,59717,16761986,16760228,23521,18740,3209,3243,rest
458337,16759608,30392,20399,10349,30622,2609,3751,rest
16760090,20681,12577,10343,12185,3132,2854,2348,rest
1298647,134798,16765611,146302,16754878,16773714,131884,16754427,left
663041,110406,16776107,16762566,16761699,16750638,29514,20066,left
232012,103721,92043,22053,10633,12560,15859,6893,left
621182,243071,7319,67393,18557,16144,17598,21824,left
675909,435127,22974,31042,16746627,20287,16747781,8569,left
901552,579737,258543,34235,134880,49178,240296,93229,left
2061498,176133,16750108,69938,16751398,16193,22194,16679,left
682792,16763197,16748197,9148,7401,12484,5415,7761,left
395132,146335,131664,66339,16745377,16447,16765043,9007,left
479820,147593,97954,68575,9677,16744495,32586,5484,left
690863,202948,16761832,16757299,31661,14944,29996,27120,left
2795861,531543,24725,197451,52387,97285,156206,44477,left
16748483,19408,28784,12635,5522,13369,9983,143,rest
16765608,37070,7836,26218,16344,10037,6133,3900,rest
148335,16771908,28598,16746560,15067,10867,7152,3630,rest
380014,573924,11038,16766690,67014,196795,55302,16773231,up
296688,226970,67290,14663,16764885,24819,22452,21742,up
1589645,165393,244175,226167,144684,16762376,80718,36295,up
1150031,284705,16756139,138857,85182,16769802,55689,21784,up
518364,255830,18142,16758205,27076,16757448,66095,12708,up
1192288,274844,16767654,16769747,16762919,30403,85748,12141,up
883120,33326,14623,16746645,12865,16751742,15551,9143,up
1163494,458829,56079,51083,16756560,50590,333522,92936,up
326942,36639,31768,25716,16756234,16538,28188,14678,up
536554,202025,9125,31293,6977,10844,29257,4100,up
985143,148426,15970,32378,28232,27650,22468,9481,up
1278134,1967799,217416,409751,155650,244605,282238,48565,up
670468,97560,12734,16767562,13109,12700,14435,3175,rest
16752541,9058,15626,13025,15638,4862,3817,1825,rest
92791,16753489,12250,9333,19044,9063,4424,2521,rest
476718,47986,1826,10141,14533,18036,7638,3573,right
1641254,245271,70642,38072,112829,24694,16745691,18460,right
1961200,272678,27033,39556,31666,28925,16761889,20686,right
648382,224487,33089,20383,16773409,15321,18651,30564,right
1077437,213370,16750120,73082,16746062,20820,11748,13425,right
725483,69164,6453,7914,19835,5609,5718,1543,right
326945,16747097,3782,5706,9835,2435,9510,5157,right
1107632,176328,85498,55524,16751798,16758401,27253,77982,right
529578,16744854,14842,11862,2636,4171,10502,1796,right
1538014,60446,135823,10572,9350,16744416,16752866,18692,right
144276,16761614,5893,5709,2896,2723,3658,2124,right
106981,33225,6551,16747417,3764,4619,6378,3944,right
678321,329802,15971,24008,12800,27364,9572,2695,rest
414216,36897,16749716,20939,3804,14551,5665,1449,rest
73289,15508,8169,14788,22008,6896,5158,2976,rest
531335,280370,20192,12263,16744894,4821,12289,11909,down
117863,49147,16752942,25573,17017,23472,17577,2671,down
147560,16768599,15015,2711,6690,5245,11481,2832,down
368208,16776078,16748217,24773,12728,24614,26364,11358,down
786985,24733,16985,7224,3731,6674,7827,2664,down
122197,16761633,16773542,11031,14744,16753150,20363,11487,down
16764173,11380,17645,19288,5999,16746867,15849,2570,down
16746845,16746756,31039,7152,8127,16806,17423,8332,down
16745322,18838,6535,20157,7931,13095,10113,3951,down
19501,21537,8439,20368,5404,16894,6291,17392,down
21676,16747616,6878,10755,6338,9100,13350,3998,down
735389,273844,42742,25883,19969,23603,16755559,9336,down
671871,23637,4214,3834,1888,1096,1550,410,rest
85033,31131,23973,25099,16152,5465,3944,1011,rest
75039,16768079,6021,3699,12549,6683,3045,748,rest
56411,257873,153137,71515,32004,16758462,11020,10576,left
561729,194167,87764,17659,21723,14474,9022,7945,left
748981,177284,159708,16751070,95128,16759128,66876,25116,left
435103,40552,20746,16744882,15006,26877,32105,22532,left
1181698,90288,16776281,25929,3533,12876,20281,16887,left
810998,553135,16770845,30555,23980,20668,16744337,14627,left
742742,117834,66346,24777,16927,12655,16746495,9064,left
74770,16757201,2777,18590,2787,3629,4091,850,left
1168685,352946,43757,194794,68554,16748859,42827,32638,left
201172,16745470,12240,7239,6511,6984,7754,2854,left
101532,104031,16244,31286,5925,19077,17932,7194,left
1415563,2094972,163563,134353,80823,87276,79797,16749132,left
996741,114090,47728,65882,16753778,75710,28295,28692,rest
54982,74138,20792,13063,18728,12327,4960,2104,rest
232292,8325,7147,775,3487,1726,253,387,rest
59103,16752695,25239,8642,15627,12567,3685,2943,rest
458428,483787,121464,44746,66154,16748477,28044,15896,up
890869,469953,116910,78817,28646,31103,16765284,29845,up
1074662,114477,29184,16763632,16744617,16748315,51918,16771680,up
285685,16761141,84859,18013,21820,13700,20903,7003,up
2438997,802339,275676,122677,219945,147131,191254,16770892,up
869821,352186,16777053,16767332,21705,16766195,36210,13957,up
301733,555862,71649,16762556,16772623,33294,92557,10999,up
249501,16767237,17468,16745090,5187,10684,24948,5181,up
795883,49313,136796,16254,19289,19829,33509,16749577,up
1320662,1344636,146793,294949,198210,40543,141450,16767843,up
40302,13759,9951,2356,2262,12892,9232,1659,up
742000,44251,932,3848,9307,9271,1481,1967,up
86123,24246,9353,8945,13205,9092,2237,1219,up
678698,74472,16760270,11366,16772763,16747693,15780,6449,rest
193708,89334,5269,10598,10771,7249,1828,154,right
372394,126824,26178,8794,7778,10276,11373,2715,right
361894,18021,15760,3611,20048,7996,5677,4000,right
1982517,1594972,377957,211719,406628,212658,301546,161839,right
527830,16746296,12702,11455,2800,4944,14126,4252,right
372453,159480,32634,17185,27472,16747657,18265,16429,right
2551414,127846,22217,16763148,32597,16156,26005,10938,right
2052638,260715,19862,37629,28644,12003,16751137,23519,right
992304,215575,10137,16769712,27187,26886,26532,9189,right
606003,45762,16749196,28022,21650,16867,16747285,12254,right
682092,271177,16763886,16554,10764,10327,19145,21125,right
598459,25646,18790,5066,5259,4315,4802,3882,right
172698,218344,17800,21393,11204,5934,3802,2490,rest
45126,58217,27373,17884,8112,11804,15257,13871,rest
27844,15636,16556,12090,9303,5468,6225,3452,rest
336571,16776816,19470,16745555,12885,11372,8827,4360,rest
995373,16770840,16756994,72287,14067,11450,9175,2485,down
1561425,533006,43330,31547,32527,13693,16749575,15901,down
85547,45195,9719,8843,5784,6032,13524,2296,down
53123,13107,15882,3285,9618,13341,32373,10646,down
337158,46037,16746866,7958,12885,23106,11245,6460,down
70824,13421,993,3439,2065,4295,6210,2542,down
16756442,17338,16748299,13478,4251,13874,16866,9036,down
16746688,21873,7878,13545,12971,4503,17227,5837,down
16490,18828,21082,11623,3867,6635,8035,3623,down
282737,70107,16756656,4293,2918,6439,2265,1939,down
204469,283773,22686,19093,25673,15485,7234,4403,rest
63149,85300,14154,30249,27678,8452,6093,2229,rest
233566,285014,16752259,12153,14944,7024,5937,2335,rest
691980,228047,16774039,25957,13029,15940,15004,2586,left
240179,16769007,69029,16749025,21183,15114,17559,3331,left
404890,1643866,529939,208139,22992,16760465,60075,16753932,left
2003978,174571,16748373,16761056,73773,16775898,89332,14719,left
1420586,16775661,1960,22705,4266,18360,16763109,7623,left
968102,141926,23481,18648,24830,17094,16749744,12280,left
714553,128736,31000,16754633,18142,12878,23666,6982,left
991329,106402,16763409,8719,16745835,27576,21723,18496,left
1090920,175750,24020,16043,10834,21689,8793,4498,left
114413,66506,7777,5468,1458,4914,3498,2860,left
1527065,348263,23967,19587,27136,12909,7547,10989,left
1260978,232272,38140,16759938,17277,16747038,27311,9753,left
725496,170616,11464,24436,16763588,21426,18398,4913,rest
1923642,667369,74660,23852,96271,16771645,31625,16001,rest
3038362,81444,16750728,29433,24413,15976,9349,11650,rest
1051923,463727,16745856,16748655,23925,25741,10875,6635,rest
369868,229005,68908,51866,15574,16753288,20025,6278,rest
289132,66500,12365,24784,17171,13379,3325,4179,rest
8956,9890,12708,8081,5911,11338,2084,1380,rest
