timestampMs,poorSignal,eegRawValue,eegRawValueVolts,attention,meditation,blinkStrength,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,tagEvent,location
1542899498985,0,11,2.4169921875E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498998,0,-305,-6.70166015625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498999,0,-347,-7.62451171875E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899498999,0,-316,-6.943359375000001E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499000,0,8,1.7578125E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499000,0,40,8.7890625E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499000,0,37,8.1298828125E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499000,0,18,3.955078125E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499001,0,16,3.515625E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499001,0,64,1.40625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499016,0,91,1.99951171875E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499016,0,69,1.51611328125E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499017,0,42,9.228515625000002E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499018,0,21,4.614257812500001E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499018,0,17,3.7353515625000003E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499032,0,65,1.42822265625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499032,0,119,2.6147460937500004E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499033,0,82,1.8017578124999998E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499033,0,-292,-6.416015625000001E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499033,0,-374,-8.2177734375E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499034,0,-354,-7.778320312500001E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499034,0,-281,-6.17431640625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499034,0,10,2.197265625E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499035,0,-261,-5.73486328125E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499035,0,-300,-6.591796875E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499036,0,-343,-7.53662109375E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499036,0,-327,-7.18505859375E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499049,0,0,0.0,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499050,0,22,4.833984375E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499050,0,1,2.197265625E-7,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499051,0,3,6.591796875E-7,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499052,0,24,5.2734375E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499053,0,21,4.614257812500001E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499053,0,24,5.2734375E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499053,0,58,1.2744140625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499053,0,59,1.29638671875E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499054,0,33,7.2509765625E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499065,0,6,1.318359375E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499066,0,-285,-6.26220703125E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499067,0,-317,-6.96533203125E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499067,0,-299,-6.56982421875E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499068,0,-260,-5.712890625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499068,0,-266,-5.8447265625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499068,0,-337,-7.40478515625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499069,0,-375,-8.23974609375E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499083,0,-342,-7.5146484375E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499084,0,-284,-6.240234375E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499085,0,10,2.197265625E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499085,0,29,6.3720703125E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499086,0,-268,-5.8886718750000006E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499087,0,-315,-6.92138671875E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499087,0,-289,-6.35009765625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499088,0,16,3.515625E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499098,0,-264,-5.80078125E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499098,0,-317,-6.96533203125E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499099,0,-348,-7.646484375E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499099,0,-359,-7.88818359375E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499099,0,-331,-7.272949218750001E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499100,0,-293,-6.43798828125E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499100,0,-273,-5.998535156250001E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499100,0,-278,-6.108398437500001E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499101,0,-286,-6.2841796875E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499115,0,-264,-5.80078125E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499116,0,26,5.712890625E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499116,0,36,7.91015625E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499116,0,10,2.197265625E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499117,0,-267,-5.86669921875E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499117,0,-273,-5.998535156250001E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499117,0,4,8.7890625E-7,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499117,0,27,5.9326171875000005E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499130,0,36,7.91015625E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499131,0,27,5.9326171875000005E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499132,0,7,1.5380859375E-6,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
1542899499132,0,-265,-5.82275390625E-5,50,93,42,376452,29048,12876,12058,6988,13625,7583,3839,Tag0,unknown
