timestampMs,eegRawValue,eegRawValueVolts,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,action
1.54E+12,39,8.57E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,17,3.74E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,-259,-5.69E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,-269,-5.91E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,-276,-6.06E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,-289,-6.35E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,-291,-6.39E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,-285,-6.26E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,-279,-6.13E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,-266,-5.84E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,9,1.98E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,25,5.49E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,34,7.47E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,54,1.19E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,84,1.85E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,104,2.29E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,103,2.26E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,98,2.15E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,98,2.15E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,101,2.22E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,93,2.04E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,84,1.85E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,82,1.80E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,87,1.91E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,91,2.00E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,83,1.82E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,72,1.58E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,74,1.63E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,77,1.69E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,72,1.58E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,71,1.56E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,74,1.63E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,68,1.49E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,57,1.25E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,54,1.19E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,51,1.12E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,51,1.12E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,69,1.52E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,75,1.65E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,67,1.47E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,64,1.41E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,71,1.56E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,74,1.63E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,71,1.56E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,68,1.49E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,61,1.34E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,56,1.23E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,65,1.43E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,64,1.41E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,50,1.10E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,35,7.69E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,36,7.91E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,50,1.10E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,60,1.32E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,72,1.58E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,73,1.60E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,59,1.30E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,48,1.05E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,38,8.35E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,33,7.25E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,23,5.05E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,35,7.69E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,52,1.14E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,44,9.67E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,32,7.03E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,32,7.03E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,39,8.57E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,48,1.05E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,48,1.05E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,42,9.23E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,40,8.79E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,34,7.47E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,28,6.15E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,25,5.49E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,24,5.27E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,34,7.47E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,26,5.71E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,18,3.96E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,24,5.27E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,35,7.69E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,36,7.91E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,42,9.23E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,56,1.23E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,49,1.08E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,26,5.71E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,17,3.74E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,6,1.32E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,1,2.20E-07,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,3,6.59E-07,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,2,4.39E-07,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,3,6.59E-07,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,9,1.98E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,19,4.17E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,26,5.71E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,36,7.91E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,44,9.67E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,42,9.23E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,39,8.57E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,50,1.10E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,58,1.27E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,52,1.14E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,40,8.79E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,50,1.10E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,69,1.52E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,76,1.67E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,77,1.69E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,67,1.47E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,52,1.14E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,59,1.30E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,71,1.56E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,60,1.32E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,40,8.79E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,24,5.27E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,16,3.52E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,16,3.52E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,22,4.83E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,26,5.71E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,25,5.49E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,26,5.71E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,43,9.45E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,57,1.25E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,58,1.27E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,56,1.23E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,50,1.10E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,48,1.05E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,50,1.10E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,43,9.45E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,32,7.03E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,24,5.27E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,35,7.69E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,54,1.19E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,56,1.23E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,48,1.05E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,43,9.45E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,38,8.35E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,42,9.23E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,55,1.21E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,55,1.21E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,44,9.67E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,39,8.57E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,38,8.35E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,38,8.35E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,39,8.57E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,41,9.01E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,38,8.35E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,40,8.79E-06,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,55,1.21E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,70,1.54E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,69,1.52E-05,12074,9439,9458,11408,16754286,17411,1748,1259,walk
1.54E+12,55,1.21E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,49,1.08E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,39,8.57E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,27,5.93E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,41,9.01E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,67,1.47E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,76,1.67E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,71,1.56E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,54,1.19E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,50,1.10E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,54,1.19E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,66,1.45E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,80,1.76E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,76,1.67E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,70,1.54E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,67,1.47E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,74,1.63E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,93,2.04E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,106,2.33E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,96,2.11E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,60,1.32E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,45,9.89E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,54,1.19E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,60,1.32E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,64,1.41E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,65,1.43E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,57,1.25E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,53,1.16E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,65,1.43E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,75,1.65E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,71,1.56E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,61,1.34E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,59,1.30E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,53,1.16E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,41,9.01E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,48,1.05E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,58,1.27E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,87,1.91E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,99,2.18E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,75,1.65E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,39,8.57E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,21,4.61E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,38,8.35E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,53,1.16E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,55,1.21E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,55,1.21E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,56,1.23E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,52,1.14E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,52,1.14E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,54,1.19E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,40,8.79E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,33,7.25E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,42,9.23E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,58,1.27E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,57,1.25E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,48,1.05E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,44,9.67E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,51,1.12E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,58,1.27E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,65,1.43E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,58,1.27E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,53,1.16E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,56,1.23E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,44,9.67E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,29,6.37E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,25,5.49E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,23,5.05E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,20,4.39E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,27,5.93E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,57,1.25E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,80,1.76E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,72,1.58E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,54,1.19E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,50,1.10E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,56,1.23E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,70,1.54E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,86,1.89E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,90,1.98E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,91,2.00E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,91,2.00E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,74,1.63E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,49,1.08E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,40,8.79E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,52,1.14E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,55,1.21E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,51,1.12E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,56,1.23E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,69,1.52E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,86,1.89E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,83,1.82E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,55,1.21E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,34,7.47E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,24,5.27E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,26,5.71E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,27,5.93E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,33,7.25E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,52,1.14E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,66,1.45E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,56,1.23E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,41,9.01E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,38,8.35E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,36,7.91E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,38,8.35E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,48,1.05E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,40,8.79E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,21,4.61E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,9,1.98E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,2,4.39E-07,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,-257,-5.65E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,0,0,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,10,2.20E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,17,3.74E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,10,2.20E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,9,1.98E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,19,4.17E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,20,4.39E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,17,3.74E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,21,4.61E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,23,5.05E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,18,3.96E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,8,1.76E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,8,1.76E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,18,3.96E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,26,5.71E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,43,9.45E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,44,9.67E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,42,9.23E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,59,1.30E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,86,1.89E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,101,2.22E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,104,2.29E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,92,2.02E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,75,1.65E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,56,1.23E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,53,1.16E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,57,1.25E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,56,1.23E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,56,1.23E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,51,1.12E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,29,6.37E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,8,1.76E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,-264,-5.80E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,-278,-6.11E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,-268,-5.89E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,7,1.54E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,11,2.42E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,4,8.79E-07,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,4,8.79E-07,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,10,2.20E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,9,1.98E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,2,4.39E-07,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,1,2.20E-07,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,16,3.52E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,35,7.69E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,54,1.19E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,71,1.56E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,72,1.58E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,69,1.52E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,80,1.76E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,90,1.98E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,104,2.29E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,103,2.26E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,72,1.58E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,41,9.01E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,36,7.91E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,45,9.89E-06,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,64,1.41E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,73,1.60E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,80,1.76E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,96,2.11E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
1.54E+12,102,2.24E-05,13491,3955,7858,3095,8068,11833,3949,1018,walk
