eegRawValue,delta,theta,alphaLow,alphaHigh,betaLow,betaHigh,gammaLow,gammaMid,action
25, 1044840, 1017048, 221905, 42885, 34454, 22365, 53596, 7139,down
98, 1044840, 1017048, 221905, 42885, 34454, 22365, 53596, 7139,down
23, 1044840, 1017048, 221905, 42885, 34454, 22365, 53596, 7139,down
-18, 1044840, 1017048, 221905, 42885, 34454, 22365, 53596, 7139,down
25, 605656, 322541, 171551, 112290, 24116, 33713, 30574, 7053,down
28, 605656, 322541, 171551, 112290, 24116, 33713, 30574, 7053,down
40, 605656, 322541, 171551, 112290, 24116, 33713, 30574, 7053,down
59, 605656, 322541, 171551, 112290, 24116, 33713, 30574, 7053,down
8, 605656, 322541, 171551, 112290, 24116, 33713, 30574, 7053,down
52, 605656, 322541, 171551, 112290, 24116, 33713, 30574, 7053,down
-11, 605656, 322541, 171551, 112290, 24116, 33713, 30574, 7053,down
59, 605656, 322541, 171551, 112290, 24116, 33713, 30574, 7053,down
27, 605656, 322541, 171551, 112290, 24116, 33713, 30574, 7053,down
113, 605656, 322541, 171551, 112290, 24116, 33713, 30574, 7053,down
-21, 1863837, 188946, 5427, 4603, 4310, 6487, 7917, 2818,down
-13, 1863837, 188946, 5427, 4603, 4310, 6487, 7917, 2818,down
4, 1863837, 188946, 5427, 4603, 4310, 6487, 7917, 2818,down
25, 1863837, 188946, 5427, 4603, 4310, 6487, 7917, 2818,down
26, 1863837, 188946, 5427, 4603, 4310, 6487, 7917, 2818,down
52, 1863837, 188946, 5427, 4603, 4310, 6487, 7917, 2818,down
6, 1863837, 188946, 5427, 4603, 4310, 6487, 7917, 2818,down
32, 1863837, 188946, 5427, 4603, 4310, 6487, 7917, 2818,down
57, 1863837, 188946, 5427, 4603, 4310, 6487, 7917, 2818,down
36, 1863837, 188946, 5427, 4603, 4310, 6487, 7917, 2818,down
44, 1863837, 188946, 5427, 4603, 4310, 6487, 7917, 2818,down
16, 1863837, 188946, 5427, 4603, 4310, 6487, 7917, 2818,down
-119, 87364, 88163, 46113, 17923, 14411, 12128, 10780, 9697,down
-14, 87364, 88163, 46113, 17923, 14411, 12128, 10780, 9697,down
-309, 87364, 88163, 46113, 17923, 14411, 12128, 10780, 9697,down
-97, 87364, 88163, 46113, 17923, 14411, 12128, 10780, 9697,down
140, 87364, 88163, 46113, 17923, 14411, 12128, 10780, 9697,down
106, 87364, 88163, 46113, 17923, 14411, 12128, 10780, 9697,down
547, 87364, 88163, 46113, 17923, 14411, 12128, 10780, 9697,down
-202, 87364, 88163, 46113, 17923, 14411, 12128, 10780, 9697,down
-210, 87364, 88163, 46113, 17923, 14411, 12128, 10780, 9697,down
2, 1266543, 418743, 132357, 52840, 21160, 10422, 10651, 11006,down
